ticker,date,open,high,low,close,volume,source,collected_at,daily_return,log_return,price_change_7d,price_change_30d,price_change_90d,volatility_7d,volatility_30d,volatility_90d,avg_volume_30d,std_volume_30d,volume_change_30d,volume_zscore_30d,avg_return_30d,std_return_30d,return_zscore_30d,daily_range,open_gap
AAPL,2015-07-02,28.2288,28.2877,28.0845,28.2317,121864953.0,stooq,2026-05-21 19:51:02.287737+00:00,-0.0011887367195819731,-0.0011894438275085327,-0.0047099801518052375,-0.02767665565707944,-0.03936887307026171,0.009738939933147946,0.008976065457504533,0.011999605050647918,182030095.83333334,45830227.01150966,-0.3305230520145444,-1.3127829983958765,-0.0008961186557546296,0.008976065457504533,-0.03259981393993703,0.007197582858984846,-0.0012913360197839825
AAPL,2015-07-06,27.8973,28.1848,27.8775,28.1356,125669455.0,stooq,2026-05-21 19:51:02.287737+00:00,-0.0034039749643131056,-0.0034097816680861734,-0.016330626129701042,-0.041092248809698306,-0.017436764228266788,0.008906045715040906,0.008720907199294033,0.011698477529947895,180287960.66666666,46970486.07493521,-0.3029514864148388,-1.1628260686834289,-0.0013608810131624737,0.008720907199294033,-0.23427539182116544,0.010922105801902142,-0.011844841082896131
AAPL,2015-07-07,28.1111,28.167,27.6341,28.066,210252850.0,stooq,2026-05-21 19:51:02.287737+00:00,-0.0024737343436784798,-0.0024767990797518913,-0.014263085617148064,-0.05175064278643271,-0.03221690810095068,0.008852871732670914,0.008510889924348307,0.011619845773894605,180489628.9,47089542.40300049,0.1649026666041308,0.6320558574403033,-0.001734623350752799,0.008510889924348307,-0.0868429740597633,0.01898738687379753,-0.0008707829227029011
AAPL,2015-07-08,27.7941,27.8298,27.3595,27.3674,272122914.0,stooq,2026-05-21 19:51:02.287737+00:00,-0.02489132758497825,-0.025206355308168334,-0.03296431486592011,-0.05460461999233113,-0.0418113831157918,0.012426857932959534,0.008765134264210016,0.011803985074833942,179011582.03333333,43210522.64496144,0.5201413836414709,2.154830033686804,-0.0018327458923263114,0.008765134264210016,-2.630716312790009,0.017184679582276655,-0.009687878571937529
AAPL,2015-07-09,27.6539,27.6989,26.6187,26.813,351990408.0,stooq,2026-05-21 19:51:02.287737+00:00,-0.02025767884417229,-0.020465679487764035,-0.035704781016910214,-0.09061309764047121,-0.0657751700301038,0.012937539754799193,0.00851449104678274,0.011973731284981548,183902410.3,53389307.20465003,0.91400649630311,3.1483457362668323,-0.0031258892684016344,0.00851449104678274,-2.0120744130964847,0.04028642822511461,0.010468659792307643
AAPL,2015-07-10,27.2279,27.6539,27.0602,27.5293,274777780.0,stooq,2026-05-21 19:51:02.287737+00:00,0.026714653339797945,0.02636404749111817,-0.016954660210469208,-0.06426580557443928,-0.0430449533502969,0.01737992811694041,0.010109968979997035,0.012313780712886758,188475492.33333334,55132377.708845586,0.4578966028858248,1.5653648772855318,-0.00216225554274286,0.010109968979997035,2.856280661164726,0.02156611319575877,0.015473837317719128
AAPL,2015-07-13,27.9188,28.0787,27.7551,28.0581,185592698.0,stooq,2026-05-21 19:51:02.287737+00:00,0.01920862499228093,0.019026468312004573,-0.00733054310408876,-0.03525710454381359,-0.018298805854218392,0.01882400638471913,0.010673048226249891,0.012468328084795434,187065664.56666666,54628262.97820102,-0.007874061603334615,-0.026963452366304208,-0.0011407081291093838,0.010673048226249891,1.9066093106692827,0.011533211443397898,0.01414856171424634
AAPL,2015-07-14,28.1455,28.214,27.9208,28.0465,142235088.0,stooq,2026-05-21 19:51:02.287737+00:00,-0.00041342785149378614,-0.00041351333635000705,-0.006560001700216311,-0.03760830402333348,-0.0021950889775936844,0.01882429757987378,0.010657343531158688,0.01234500430520026,187012892.33333334,54672228.64908074,-0.23943699161403809,-0.8190228465121522,-0.0012221104464816797,0.010657343531158688,0.0758803160115429,0.010454067352432523,0.003114965019014075
AAPL,2015-07-15,28.0718,28.3926,28.0385,28.3141,150612797.0,stooq,2026-05-21 19:51:02.287737+00:00,0.009541297488099953,0.009496066787997864,0.0063442755796925265,-0.024149744268442408,0.005811619687039249,0.019157415130315283,0.010816964448679816,0.0123846400573438,187011752.16666666,54673013.547252595,-0.19463458710459844,-0.6657572503335288,-0.0007580033153765357,0.010816964448679816,0.9521433533724422,0.012506136518554449,0.0009020733424847263
AAPL,2015-07-16,28.5271,28.7066,28.4378,28.6912,162223272.0,stooq,2026-05-21 19:51:02.287737+00:00,0.013318452643735768,0.013230541751146341,0.022276063564455217,-0.012252514020332561,0.014963810925350707,0.019596582101008293,0.011115187509252056,0.01245538932109992,187793838.83333334,54124048.49045025,-0.13616296994720456,-0.4724437204257746,-0.00035116239308002526,0.011115187509252056,1.2298141642178761,0.009368726299353194,0.007522753681028215
AAPL,2015-07-17,28.8262,28.9481,28.6478,28.9481,206750193.0,stooq,2026-05-21 19:51:02.287737+00:00,0.008953964978808848,0.008914115929070278,0.05775850099022928,0.0018723610438153848,0.04569197202635533,0.015146853299671926,0.01120115867023337,0.012286364660139635,188945508.9,54148376.674629904,0.09423184601557891,0.32881288772488737,0.00012299477021219252,0.01120115867023337,0.7883979210172788,0.010373737827353091,0.004705275485166238
AAPL,2015-07-20,29.2413,29.6879,29.1805,29.4886,263786571.0,stooq,2026-05-21 19:51:02.287737+00:00,0.018671346305975334,0.018499176512368393,0.09978741655167278,0.02654023156560914,0.0849773722359175,0.008790081789232834,0.011637351250899436,0.012267899808994537,192419866.56666666,55524039.950257674,0.3708905203330827,1.2853298228527432,0.0009389541160566006,0.011637351250899436,1.523748128557022,0.01720664934924006,0.01012847129863441
AAPL,2015-07-21,29.6614,29.6761,29.0903,29.1924,343756170.0,stooq,2026-05-21 19:51:02.287737+00:00,-0.010044559592520597,-0.010095346555882652,0.06041199739913483,0.023070641793503155,0.06825824913730316,0.01053548537637859,0.01172899864961976,0.012313121327172289,196014890.26666668,61596183.68300874,0.7537247784203539,2.3985459958631763,0.0008270446306777868,0.01172899864961976,-0.9268996056667487,0.020066866718735102,0.00585989161913413
AAPL,2015-07-22,27.2408,28.0208,27.2408,27.962,517049484.0,stooq,2026-05-21 19:51:02.287737+00:00,-0.04214795631739765,-0.04306195585885168,-0.003425035907634544,-0.017270343790197207,0.017288298383223877,0.020712644810701487,0.01410730797683987,0.013106261563630213,204882494.66666666,84630448.74574445,1.5236391466299408,3.688589555647728,-0.0004836140786749469,0.01410730797683987,-2.953387159841093,0.02789500035762825,-0.06685301653855111
AAPL,2015-07-23,28.1769,28.3789,27.9255,27.948,228402570.0,stooq,2026-05-21 19:51:02.287737+00:00,-0.0005006794935984438,-0.0005008048754285862,-0.0035120246733104654,-0.028989938295625017,0.006000439144316472,0.020712748604746815,0.01392281945441419,0.01305912825977068,206662141.0,84541986.41547434,0.10519792785849441,0.25715540788406044,-0.0008857289213102212,0.01392281945441419,0.02765599517917318,0.016222985544582867,0.007685430226736289
AAPL,2015-07-24,27.9873,28.0767,27.6638,27.7978,188825309.0,stooq,2026-05-21 19:51:02.287737+00:00,-0.005374266494919233,-0.005388759815733566,-0.018234731105703506,-0.031793135636315584,-0.015850312439149583,0.020292699603210368,0.0139442044482315,0.012951540114829985,207673007.03333333,84126529.71622588,-0.09075660964599078,-0.22403988488423393,-0.0009817184704367283,0.0139442044482315,-0.3150088655677734,0.014853693457755668,0.0014061829111206804
AAPL,2015-07-27,27.4898,27.6009,27.272,27.4142,199095473.0,stooq,2026-05-21 19:51:02.287737+00:00,-0.013799653209966123,-0.013895753549469961,-0.04450842070042371,-0.03462288801087421,-0.040240025767060206,0.019348041714404615,0.014024924846323197,0.012974028169681932,208813166.9,83757689.18940523,-0.04653774493374635,-0.1160215138937862,-0.0010780781464797885,0.014024924846323197,-0.9070690362252778,0.011997431987801973,-0.011080013526250274
AAPL,2015-07-28,27.5519,27.6666,27.3625,27.5519,150559373.0,stooq,2026-05-21 19:51:02.287737+00:00,0.005022944313531008,0.005010371413152296,-0.048231144703797524,-0.02780188992159438,-0.028206520972361426,0.018882262850631087,0.014067471748342426,0.012964369548246856,207264952.53333333,84410194.29066734,-0.27358981265399257,-0.671785914128655,-0.0008430348457444318,0.014067471748342426,0.4169888707945428,0.011037351326042787,0.005022944313530901
AAPL,2015-07-29,27.5047,27.5782,27.3007,27.4675,165757958.0,stooq,2026-05-21 19:51:02.287737+00:00,-0.003063309608411724,-0.003068011145253918,-0.06853835041338008,-0.03602174500507127,-0.018986324560432255,0.015456229879883269,0.01402214222831187,0.012902784713917523,208088637.56666666,83860528.6407273,-0.20342619405687115,-0.5047747760811103,-0.0011263979153973147,0.01402214222831187,-0.13813236675802815,0.010102848821334299,-0.001713130491908004
AAPL,2015-07-30,27.3113,27.3674,27.174,27.3242,150605039.0,stooq,2026-05-21 19:51:02.287737+00:00,-0.005217074724674586,-0.0052307311775470385,-0.06399610857620475,-0.038800866775482556,-0.033958288403270975,0.015560568759161062,0.01404055295413092,0.012866379872869163,208194659.1,83783163.47439289,-0.2766143010053806,-0.6873650708784877,-0.00122227200949863,0.01404055295413092,-0.2845189023699121,0.007077974835493828,-0.005686720669882657
AAPL,2015-07-31,27.3723,27.3821,26.9993,27.0819,192061490.0,stooq,2026-05-21 19:51:02.287737+00:00,-0.008867597221510648,-0.008907148351013295,-0.03147485873685707,-0.051408776305097104,-0.0386227853134018,0.0059940286893609114,0.014067674202193918,0.01289211662053167,209310963.3,83321036.56500457,-0.08241074919366162,-0.20702422834769332,-0.0016613830952842265,0.014067674202193918,-0.5122534132260882,0.014134901908654842,0.0017603443101718635
AAPL,2015-08-03,27.128,27.3674,26.2408,26.4381,313247781.0,stooq,2026-05-21 19:51:02.287737+00:00,-0.023772335028192315,-0.0240594564799094,-0.05402533276084165,-0.0646446349410762,-0.03644216050732563,0.00905206404265843,0.014565880919678217,0.01284478981420842,211584187.0,85237991.23846823,0.4804876746294845,1.1927028373484103,-0.002121857329740373,0.014565880919678217,-1.486382994467748,0.04261274448617714,0.0017022439341404828
AAPL,2015-08-04,26.2184,26.2801,25.288,25.601,555958994.0,stooq,2026-05-21 19:51:02.287737+00:00,-0.03166263838929417,-0.03217473836183203,-0.07902783673528124,-0.10152699349685379,-0.07324348490278498,0.012602348670890277,0.015389803827868859,0.01323875403560489,225034614.26666668,105105730.49476069,1.4705487900683003,3.148490364660272,-0.003446867115431562,0.015389803827868859,-1.8334068185305685,0.038752392484668594,-0.008309976889413368
AAPL,2015-08-05,25.2211,26.2233,25.03,25.767,444774897.0,stooq,2026-05-21 19:51:02.287737+00:00,0.006484121713995483,0.006463190229600112,-0.06008564904319669,-0.09160135799727143,-0.05982500565557203,0.014243486898520369,0.015494149912634213,0.013238507670446362,235341772.8,111023794.88366298,0.8899105403526559,1.8863805224767887,-0.003080288168468159,0.015494149912634213,0.6172916834026918,0.04631117320603862,-0.014839264091246406
AAPL,2015-08-06,26.0094,26.132,25.598,25.8226,235747422.0,stooq,2026-05-21 19:51:02.287737+00:00,0.00215779873481603,0.002155474030687816,-0.06276518134865472,-0.09719711775461748,-0.08098739421030521,0.013817364673855557,0.01537692883500176,0.012952939726610706,234947455.1,110999845.94646214,0.003404875782372354,0.007206919011273664,-0.0032873409072573636,0.01537692883500176,0.3541109996996855,0.02067955976547685,0.009407381534520897
AAPL,2015-08-07,25.7005,26.0761,25.6805,25.9112,172406320.0,stooq,2026-05-21 19:51:02.287737+00:00,0.0034311029873057564,0.003425230183081133,-0.05665968872303628,-0.08994419097994177,-0.0634483456586642,0.014494402477015157,0.01542324599594995,0.012867662093211177,235926469.36666667,110288479.45026472,-0.2692370616030642,-0.5759454630554725,-0.0030207707240054245,0.01542324599594995,0.418321390516977,0.01526752909938566,-0.004728416193566862
AAPL,2015-08-10,26.1376,26.9149,26.1376,26.859,244993220.0,stooq,2026-05-21 19:51:02.287737+00:00,0.03657877674519128,0.03592565265416255,-0.01702520110378347,-0.05092878874075535,-0.027805930387444167,0.022389609922573248,0.017016154104833835,0.013452101451588995,237514420.86666667,110056676.18776913,0.03148776864176889,0.06795407050612404,-0.001600345595116955,0.017016154104833835,2.243698670398299,0.02894002010499275,0.008737534348081067
