ticker,reference_date,fiscal_year,fiscal_period,assets,cash_and_equivalents,net_income,operating_income,rd_expense,revenue,stockholders_equity,operating_margin,net_margin,cash_to_assets,equity_to_assets,rd_to_revenue,revenue_growth_qoq,revenue_growth_yoy,net_income_growth_qoq,net_income_growth_yoy,assets_growth_qoq
AAPL,2024-03-30,2025.0,Q3,337411000000.0,32695000000.0,57552000000.0,68273000000.0,15599000000.0,210328000000.0,74194000000.0,0.3246025255790955,0.27362975923319766,0.09689962686456577,0.21989206042482315,0.07416511353695181,0.7589629939368596,0.7589629939368596,0.6968982191296142,0.6968982191296142,-0.0455512370090011
AAPL,2024-06-29,2025.0,Q3,331612000000.0,25565000000.0,79000000000.0,93625000000.0,23605000000.0,296105000000.0,66708000000.0,0.3161885142094865,0.2667972509751608,0.07709310881391505,0.20116280472359263,0.07971834315529965,0.0,0.40782492107565327,0.0,0.3726716708368085,0.0
AAPL,2024-09-28,2026.0,Q1,364980000000.0,29943000000.0,93736000000.0,123216000000.0,31370000000.0,391035000000.0,56950000000.0,0.31510222870075566,0.23971255769943867,0.08204011178694723,0.15603594717518768,0.08022299794136074,0.32059573462116475,0.8591675858658856,0.1865316455696202,0.6287183764247986,0.10062362037561967
AAPL,2024-12-28,2026.0,Q1,344085000000.0,30299000000.0,36330000000.0,42832000000.0,8268000000.0,124300000000.0,66758000000.0,0.34458567980691873,0.2922767497988737,0.08805673016841768,0.19401601348504002,0.06651649235720032,0.0,-0.6821256409272827,0.0,-0.6124221217035077,0.0
AAPL,2025-03-29,2026.0,Q2,331233000000.0,28162000000.0,61110000000.0,72421000000.0,16818000000.0,219659000000.0,66796000000.0,0.3296973945979905,0.278203943384974,0.08502172186949972,0.20165865116096524,0.07656412894531979,0.0,0.7671681415929203,0.0,0.6820809248554913,0.0
AAPL,2025-06-28,2025.0,Q3,331495000000.0,36269000000.0,84544000000.0,100623000000.0,25684000000.0,313695000000.0,65830000000.0,0.3207669870415531,0.26951019302188434,0.10941039834688306,0.19858519736345948,0.08187570729530276,0.42809991851005424,1.5236926790024135,0.3834724267713958,1.3271125791357004,0.0007909839901216742
AAPL,2025-09-27,2026.0,Q1,359241000000.0,35934000000.0,112010000000.0,133050000000.0,34550000000.0,416161000000.0,73733000000.0,0.31970799762591884,0.2691506412181824,0.10002755810166435,0.20524661717342954,0.08302075398703868,0.3266421205310892,0.894577504222454,0.3248722558667676,0.8329242349860906,0.08369960331226722
AAPL,2025-12-27,2026.0,Q2,379297000000.0,45317000000.0,42097000000.0,50852000000.0,10887000000.0,143756000000.0,88190000000.0,0.35373827875010433,0.292836472912435,0.1194762943023541,0.23250908918341037,0.07573249116558613,-0.6545663817609051,-0.5417332121965603,-0.624167485045978,-0.5020699280847842,0.05582881686667163
AAPL,2026-03-28,2026.0,Q2,371082000000.0,45572000000.0,71675000000.0,86737000000.0,22306000000.0,254940000000.0,106491000000.0,0.3402251510159253,0.28114458303914647,0.12280843587131685,0.28697430756544373,0.08749509688554169,0.7734216310971369,-0.3874005493066386,0.702615388269948,-0.36010177662708687,-0.021658489257758484
AMD,2015-03-28,2016.0,Q1,3428000000.0,677000000.0,-180000000.0,-137000000.0,242000000.0,,17000000.0,,,0.19749124854142358,0.004959159859976663,,,,-0.5533498759305211,-0.5533498759305211,-0.08999203610299977
AMD,2015-06-27,2016.0,Q2,3381000000.0,829000000.0,-361000000.0,-274000000.0,477000000.0,,-141000000.0,,,0.24519372966577935,-0.0417036379769299,,,,0.0,1.0055555555555555,0.0
AMD,2015-09-26,2016.0,Q3,3229000000.0,755000000.0,-558000000.0,-432000000.0,718000000.0,,-336000000.0,,,0.23381851966553113,-0.10405698358624961,,,,0.5457063711911356,2.0828729281767955,-0.04495711328009466
AMD,2015-12-26,2017.0,Q2,3084000000.0,785000000.0,-660000000.0,-481000000.0,947000000.0,,-412000000.0,,,0.25453955901426717,-0.13359273670557717,,,,0.18279569892473124,0.18279569892473124,-0.04490554351192322
AMD,2016-03-26,2017.0,Q1,2981000000.0,716000000.0,-109000000.0,-68000000.0,242000000.0,,-503000000.0,,,0.2401878564240188,-0.16873532371687353,,,,0.0,-0.8348484848484848,0.0
AMD,2016-06-25,2017.0,Q2,3316000000.0,957000000.0,-40000000.0,-76000000.0,485000000.0,,-413000000.0,,,0.28860072376357054,-0.12454764776839566,,,,-0.6330275229357798,-0.9393939393939394,0.11237839651123793
AMD,2016-09-24,2017.0,Q3,3616000000.0,1258000000.0,-446000000.0,-369000000.0,744000000.0,,385000000.0,,,0.3478982300884956,0.1064712389380531,,,,0.09852216748768483,10.15,0.0
AMD,2016-12-31,2017.0,Q3,3321000000.0,1264000000.0,-497000000.0,-372000000.0,1008000000.0,,416000000.0,,,0.3806082505269497,0.12526347485697079,,,,-0.002008032128514081,0.11434977578475336,0.0
AMD,2017-04-01,2018.0,Q1,3299000000.0,722000000.0,-33000000.0,11000000.0,271000000.0,1178000000.0,409000000.0,0.00933786078098472,-0.02801358234295416,0.21885419824189148,0.12397696271597454,0.2300509337860781,0.0,,0.0,-0.9336016096579477,0.0
AMD,2017-07-01,2018.0,Q2,3370000000.0,760000000.0,-75000000.0,10000000.0,556000000.0,2329000000.0,417000000.0,0.004293688278231,-0.0322026620867325,0.22551928783382788,0.12373887240356084,0.23872906826964363,0.9770797962648556,-0.4607548043528594,1.272727272727273,0.027397260273972712,0.021521673234313532
AMD,2017-09-30,2018.0,Q3,3586000000.0,879000000.0,-14000000.0,129000000.0,876000000.0,3913000000.0,520000000.0,0.03296703296703297,-0.0035778175313059034,0.24511991076408254,0.14500836586726157,0.22386915410171224,1.4703282828282829,2.3217317487266556,-1.2295081967213115,-0.8426966292134832,0.0
AMD,2017-12-30,2018.0,Q3,3552000000.0,1185000000.0,-33000000.0,127000000.0,1196000000.0,5253000000.0,596000000.0,0.024176660955644393,-0.006282124500285551,0.33361486486486486,0.1677927927927928,0.22767942128307633,0.0,1.2554744525547443,0.0,0.8333333333333333,0.0
AMD,2018-03-31,2019.0,Q1,3763000000.0,1045000000.0,81000000.0,120000000.0,343000000.0,1647000000.0,715000000.0,0.07285974499089254,0.04918032786885246,0.2777039596066968,0.19000797236247674,0.2082574377656345,0.0,-0.6864648772130211,0.0,-3.4545454545454546,0.0
AMD,2018-06-30,2019.0,Q2,4103000000.0,948000000.0,197000000.0,273000000.0,700000000.0,3403000000.0,879000000.0,0.08022333235380547,0.05789009697325889,0.23105045088959297,0.21423348769193273,0.20570085218924478,0.9379271070615034,1.066180935033394,0.6982758620689655,1.432098765432099,0.0
AMD,2018-09-29,2019.0,Q3,4347000000.0,1046000000.0,299000000.0,423000000.0,1063000000.0,5056000000.0,1125000000.0,0.0836629746835443,0.059137658227848104,0.24062571888658846,0.2587991718426501,0.21024525316455697,2.058681185722928,0.485747869526888,1.9313725490196076,0.5177664974619289,0.0
AMD,2018-12-29,2019.0,Q3,4556000000.0,1078000000.0,337000000.0,451000000.0,1434000000.0,6475000000.0,1266000000.0,0.06965250965250966,0.05204633204633204,0.23661106233538193,0.2778753292361721,0.22146718146718147,0.0,0.2806566455696202,0.0,0.1270903010033444,0.0
AMD,2019-03-30,2020.0,Q1,4931000000.0,978000000.0,16000000.0,38000000.0,373000000.0,1272000000.0,1788000000.0,0.029874213836477988,0.012578616352201259,0.1983370513080511,0.36260393429324683,0.29323899371069184,0.0,-0.8035521235521236,0.0,-0.9525222551928784,0.0
AMD,2019-06-29,2020.0,Q2,5102000000.0,963000000.0,51000000.0,97000000.0,746000000.0,2803000000.0,1901000000.0,0.03460577952194078,0.018194791295041028,0.18874950999607998,0.37259898079184633,0.26614341776667855,1.2036163522012577,1.2036163522012577,2.1875,2.1875,0.03467856418576343
AMD,2019-09-28,2020.0,Q3,5253000000.0,1156000000.0,171000000.0,283000000.0,1152000000.0,4604000000.0,2176000000.0,0.061468288444830585,0.037141615986099046,0.22006472491909385,0.41423948220064727,0.25021720243266726,1.5563575791227096,2.007184846505552,0.42500000000000004,3.885714285714286,0.0
AMD,2019-12-28,2020.0,Q3,6028000000.0,1466000000.0,341000000.0,631000000.0,1547000000.0,6731000000.0,2827000000.0,0.09374535730203536,0.05066112019016491,0.24319840743198406,0.46897810218978103,0.2298321200415986,0.0,0.46198957428323206,0.0,0.9941520467836258,0.0
AMD,2020-03-28,2021.0,Q1,5864000000.0,1330000000.0,162000000.0,177000000.0,442000000.0,1786000000.0,3037000000.0,0.09910414333706608,0.09070548712206047,0.2268076398362892,0.517905866302865,0.24748040313549832,0.0,-0.7346605259248254,0.0,-0.5249266862170088,0.0
AMD,2020-06-27,2021.0,Q2,6583000000.0,1775000000.0,319000000.0,350000000.0,902000000.0,3718000000.0,3305000000.0,0.09413663259817107,0.08579881656804733,0.26963390551420324,0.5020507367461644,0.24260355029585798,0.0,1.081746920492721,0.0,0.9691358024691359,0.0
AMD,2020-09-26,2021.0,Q3,7023000000.0,1296000000.0,709000000.0,799000000.0,1410000000.0,6519000000.0,3867000000.0,0.12256481055376592,0.10875901211842307,0.1845365228534814,0.5506193934216147,0.21629084215370456,0.7533620225927917,2.6500559910414334,1.2225705329153604,3.3765432098765435,0.0668388272823941
AMD,2020-12-26,2021.0,Q3,8962000000.0,1595000000.0,2490000000.0,1369000000.0,1983000000.0,9763000000.0,5837000000.0,0.14022329202089523,0.25504455597664655,0.1779736665922785,0.6513055121624637,0.20311379698863055,0.49762233471391326,1.6258741258741258,2.5119887165021155,6.80564263322884,0.27609283781859606
AMD,2021-03-27,2022.0,Q1,10047000000.0,1763000000.0,555000000.0,662000000.0,610000000.0,3445000000.0,6477000000.0,0.19216255442670538,0.16110304789550073,0.17547526624863144,0.6446700507614214,0.17706821480406387,-0.6471371504660453,-0.6471371504660453,-0.7771084337349398,-0.7771084337349398,0.1210667261771925
AMD,2021-06-26,2022.0,Q2,10691000000.0,2623000000.0,1265000000.0,1493000000.0,1269000000.0,7295000000.0,7065000000.0,0.20466072652501713,0.17340644276901987,0.24534655317556822,0.6608362173791039,0.17395476353666894,0.0,-0.25279115026119026,0.0,-0.4919678714859438,0.0
AMD,2021-09-25,2022.0,Q3,11153000000.0,2440000000.0,2188000000.0,2441000000.0,2034000000.0,11608000000.0,7136000000.0,0.21028600964851826,0.1884906960716747,0.21877521743028783,0.6398278490092352,0.17522398345968299,0.0,2.369521044992743,0.0,2.9423423423423425,0.0
AMD,2021-12-25,2022.0,Q3,12419000000.0,2535000000.0,3162000000.0,3648000000.0,2845000000.0,16434000000.0,7497000000.0,0.22197882438846295,0.1924059875867105,0.2041227151944601,0.603671793220066,0.17311670926128758,0.41574776016540316,1.2527758738862236,0.44515539305301655,1.4996047430830037,0.11351205953555099
AMD,2022-03-26,2023.0,Q1,66915000000.0,4740000000.0,786000000.0,951000000.0,1060000000.0,5887000000.0,55333000000.0,0.16154238151860031,0.13351452352641413,0.0708361353956512,0.8269147425838751,0.1800577543740445,0.0,-0.6417792381647803,0.0,-0.7514231499051234,0.0
AMD,2022-06-25,2023.0,Q2,67502000000.0,4964000000.0,1233000000.0,1477000000.0,2360000000.0,12437000000.0,55169000000.0,0.11875854305700732,0.09913966390608668,0.07353856182039051,0.8172943023910403,0.18975637211546192,0.0,-0.2432152853839601,0.0,-0.610056925996205,0.0
AMD,2022-09-24,2023.0,Q3,67811000000.0,3398000000.0,1299000000.0,1413000000.0,3639000000.0,18002000000.0,54542000000.0,0.0784912787468059,0.07215864903899567,0.05010986418132751,0.8043237822772117,0.2021442061993112,0.0,2.057924239850518,0.0,0.6526717557251909,0.0
AMD,2022-12-31,2023.0,Q3,67580000000.0,4835000000.0,1320000000.0,1264000000.0,5005000000.0,23601000000.0,54750000000.0,0.05355705266725986,0.055929833481632135,0.07154483575022196,0.81015093222847,0.21206728528452184,0.3110209976669258,0.8976441263970412,0.01616628175519641,0.07055961070559613,-0.0034065269646517127
AMD,2023-04-01,2024.0,Q1,67634000000.0,3825000000.0,-139000000.0,-145000000.0,1411000000.0,5353000000.0,54694000000.0,-0.02708761442181954,-0.025966747618158044,0.05655439571812994,0.8086761096489931,0.26359050999439565,0.0,-0.7731875767975933,0.0,-1.1053030303030302,0.0
AMD,2023-07-01,2024.0,Q2,67967000000.0,3841000000.0,-112000000.0,-165000000.0,2854000000.0,10712000000.0,55136000000.0,-0.015403286034353996,-0.010455563853622106,0.05651271940794798,0.8112172083511116,0.2664301717699776,0.0,-0.546120927079361,0.0,-1.084848484848485,0.0
AMD,2023-09-30,2024.0,Q3,67626000000.0,3561000000.0,187000000.0,59000000.0,4361000000.0,16512000000.0,54970000000.0,0.003573158914728682,0.011325096899224806,0.052657261999822555,0.8128530446869547,0.2641109496124031,0.0,2.084625443676443,0.0,-2.3453237410071943,0.0
AMD,2023-12-30,2024.0,Q1,67885000000.0,3933000000.0,854000000.0,401000000.0,5872000000.0,22680000000.0,55892000000.0,0.017680776014109348,0.037654320987654324,0.05793621565883479,0.8233335788465788,0.2589065255731922,0.0,0.3735465116279071,0.0,3.566844919786096,0.0
AMD,2024-03-30,2025.0,Q1,67895000000.0,4190000000.0,123000000.0,36000000.0,1525000000.0,5473000000.0,56198000000.0,0.006577745295084963,0.02247396309154029,0.06171293909713528,0.8277192724059209,0.27864059930568247,-0.7586860670194003,-0.7586860670194003,-0.8559718969555035,-0.8559718969555035,0.00014730794726380836
AMD,2024-06-29,2025.0,Q2,67886000000.0,4113000000.0,388000000.0,305000000.0,3108000000.0,11308000000.0,56538000000.0,0.026972055182171915,0.03431199151043509,0.06058686621689303,0.8328374038829803,0.2748496639547223,0.0,-0.5014109347442681,0.0,-0.5456674473067915,0.0
AMD,2024-09-28,2025.0,Q3,69636000000.0,3897000000.0,1159000000.0,1029000000.0,4744000000.0,18127000000.0,56985000000.0,0.05676614994207536,0.06393777238373696,0.055962433224194384,0.818326727554713,0.26170905279417445,0.0,2.312077471222364,0.0,8.422764227642276,0.0
AMD,2024-12-28,2025.0,Q2,69226000000.0,3787000000.0,1641000000.0,1900000000.0,6456000000.0,25785000000.0,57568000000.0,0.0736862516967229,0.06364165212332752,0.054704879669488345,0.8315950654378412,0.2503781268179174,0.42246372814034316,1.2802440749911566,0.41587575496117335,3.229381443298969,-0.005887759205008947
AMD,2025-03-29,2026.0,Q1,71550000000.0,6049000000.0,709000000.0,806000000.0,1728000000.0,7438000000.0,57881000000.0,0.10836246302769562,0.0953213229362732,0.08454227812718379,0.8089587700908456,0.23232051626781391,0.0,-0.7115377157261974,0.0,-0.5679463741620963,0.0
AMD,2025-06-28,2025.0,Q2,74820000000.0,4442000000.0,1581000000.0,672000000.0,3622000000.0,15123000000.0,59665000000.0,0.04443562785161674,0.10454274945447332,0.05936915263298583,0.7974472066292435,0.2395027441645176,1.0332078515730037,-0.41349621873182085,1.2299012693935119,-0.03656307129798908,0.045702306079664634
AMD,2025-09-27,2025.0,Q3,76891000000.0,4808000000.0,2824000000.0,1942000000.0,5761000000.0,24369000000.0,60790000000.0,0.07969141121917189,0.11588493577906356,0.06253007504129222,0.7905996800665878,0.23640691041897494,0.6113866296369768,-0.054915648632926084,0.7862112586970271,0.7209018890920171,0.027679764768778314
AMD,2025-12-27,2026.0,Q1,76926000000.0,5539000000.0,4335000000.0,3694000000.0,8091000000.0,34639000000.0,62999000000.0,0.10664280146655504,0.12514795461762754,0.07200426383797416,0.8189558796765722,0.23358064609255463,0.42143707168944156,3.657031460069911,0.535056657223796,5.114245416078984,0.00045518981415249016
AMD,2026-03-28,2026.0,Q1,79642000000.0,5585000000.0,1383000000.0,1476000000.0,2397000000.0,10253000000.0,64462000000.0,0.14395786599044183,0.1348873500438896,0.07012631526079205,0.8093970518068356,0.23378523359016873,-0.7040041571638904,-0.32202605303180587,-0.6809688581314879,-0.1252371916508539,0.03530665834698277
AMZN,2015-03-31,2017.0,Q1,50075000000.0,10237000000.0,-405000000.0,255000000.0,,,10873000000.0,,,0.20443334997503745,0.21713429855217176,,,,0.0,0.0,0.0
AMZN,2015-06-30,2017.0,Q2,52440000000.0,10269000000.0,-188000000.0,719000000.0,,,11768000000.0,,,0.19582379862700228,0.2244088482074752,,,,-0.5358024691358025,2.2982456140350878,0.047229156265601535
AMZN,2015-09-30,2017.0,Q3,56230000000.0,10709000000.0,328000000.0,1124000000.0,,,12430000000.0,,,0.19044993775564645,0.2210563756002134,,,,2.5652173913043477,2.5652173913043477,0.07227307398932115
AMZN,2015-12-31,2017.0,Q2,64747000000.0,15890000000.0,596000000.0,2233000000.0,,,13384000000.0,,,0.24541677606684478,0.20671228010564197,,,,0.8170731707317074,6.544303797468355,0.15146718833362982
AMZN,2016-03-31,2017.0,Q1,61128000000.0,12470000000.0,1166000000.0,1071000000.0,,,14756000000.0,,,0.2039981677790865,0.24139510535270253,,,,1.2729044834307994,1.2729044834307994,0.0
AMZN,2016-06-30,2017.0,Q2,65076000000.0,12521000000.0,1931000000.0,2356000000.0,,,16538000000.0,,,0.1924058024463704,0.25413362837297926,,,,0.6560891938250428,0.6560891938250428,0.06458578720062813
AMZN,2016-09-30,2017.0,Q3,70897000000.0,13656000000.0,2105000000.0,2931000000.0,,,17782000000.0,,,0.1926174591308518,0.2508145619701821,,,,7.353174603174603,0.09010875194199897,0.0
AMZN,2016-12-31,2017.0,Q1,83402000000.0,19334000000.0,2371000000.0,4186000000.0,,,19285000000.0,,,0.23181698280616772,0.23122946691925853,,,,0.0,8.408730158730158,0.0
AMZN,2017-03-31,2017.0,Q1,80969000000.0,15440000000.0,2583000000.0,1005000000.0,,135987000000.0,21674000000.0,0.007390412318824593,0.018994462705993954,0.19069026417517815,0.26768269337647743,,0.0,0.0,2.56767955801105,0.08941374947279623,-0.029171962303062293
AMZN,2017-06-30,2018.0,Q2,87781000000.0,13203000000.0,1922000000.0,1632000000.0,,37955000000.0,23214000000.0,0.04299828744565933,0.05063891450401792,0.15040840272952005,0.264453583349472,,0.0,0.06274850198801585,8.756345177664974,8.756345177664974,0.0
AMZN,2017-09-30,2018.0,Q3,115267000000.0,12767000000.0,1926000000.0,1979000000.0,,117413000000.0,24658000000.0,0.01685503308832923,0.016403635031895958,0.11076023493280818,0.21392072319050554,,1.684093818580834,2.0934791200105387,6.5234375,0.0020811654526535772,0.0
AMZN,2017-12-31,2019.0,Q3,131310000000.0,20522000000.0,3033000000.0,4106000000.0,,177866000000.0,27709000000.0,0.023084794170892695,0.01705216286417865,0.156286649912421,0.21101972431650293,,0.0,3.6862336978000263,0.0,0.5747663551401869,0.0
AMZN,2018-03-31,2019.0,Q2,126362000000.0,16676000000.0,3938000000.0,1927000000.0,,51042000000.0,31463000000.0,0.037753222836095765,0.07715214921045413,0.1319700542884728,0.2489909941279815,,-0.7130311582876998,-0.7130311582876998,0.2983844378503133,0.2983844378503133,-0.03768182164343914
AMZN,2018-06-30,2019.0,Q2,134100000000.0,19823000000.0,6275000000.0,4911000000.0,,103928000000.0,34995000000.0,0.04725386806250481,0.06037833884997306,0.14782252050708428,0.2609619686800895,,0.9651325492568923,1.0361271110066221,1.4763220205209158,2.8520564763658687,0.0
AMZN,2018-09-30,2019.0,Q3,143695000000.0,20425000000.0,8902000000.0,8635000000.0,,160504000000.0,39125000000.0,0.05379928226087823,0.05546279220455565,0.14214134103483073,0.2722780890079683,,1.836962669683258,0.5443768762989762,2.087755809920222,0.4186454183266932,0.0
AMZN,2018-12-31,2020.0,Q3,162648000000.0,31750000000.0,10073000000.0,12421000000.0,,232887000000.0,43549000000.0,0.053334879147397665,0.04325273630559026,0.1952068270129359,0.26774998770350694,,0.0,0.45097318446892287,0.0,0.1315434733767693,0.0
AMZN,2019-03-31,2020.0,Q2,178102000000.0,23115000000.0,12005000000.0,4420000000.0,,59700000000.0,48410000000.0,0.07403685092127303,0.2010887772194305,0.1297851792792894,0.2718105355358166,,-0.7436525009983382,-0.7436525009983382,0.19179986101459345,0.19179986101459345,0.09501500172150901
AMZN,2019-06-30,2020.0,Q2,191351000000.0,22616000000.0,12096000000.0,7504000000.0,,123104000000.0,53061000000.0,0.06095658955029894,0.09825838315570574,0.11819117746967614,0.27729669560127723,,0.9415809728092865,0.9415809728092865,3.6079999999999997,3.6079999999999997,0.0
AMZN,2019-09-30,2020.0,Q3,199099000000.0,23255000000.0,11347000000.0,10662000000.0,,193086000000.0,56508000000.0,0.05521891799509027,0.058766559978455195,0.11680118935805806,0.2838186028056394,,1.7591203326617224,2.045328370449814,4.317244611059044,3.3226666666666667,0.0
AMZN,2019-12-31,2021.0,Q1,225248000000.0,36092000000.0,11588000000.0,14541000000.0,,280522000000.0,62060000000.0,0.05183550666257905,0.04130870306072251,0.1602322773121182,0.27551853956527916,,0.0,0.0,0.0,0.0,0.0
AMZN,2020-03-31,2021.0,Q1,221238000000.0,27201000000.0,10563000000.0,3989000000.0,,75452000000.0,65272000000.0,0.052868048560674334,0.1399962890314372,0.12294904130393512,0.29503069093012957,,-0.7310300083415917,-0.7310300083415917,-0.08845357266137388,-0.08845357266137388,-0.0178025998011081
AMZN,2020-06-30,2021.0,Q2,258314000000.0,37466000000.0,13180000000.0,9832000000.0,,164364000000.0,73728000000.0,0.059818451729089096,0.0801878756905405,0.14504053206562556,0.28542007014718523,,0.0,1.1783915601972113,0.0,0.24775158572375267,0.0
AMZN,2020-09-30,2021.0,Q3,282179000000.0,29930000000.0,17377000000.0,16026000000.0,,260509000000.0,82775000000.0,0.06151802816793278,0.06670402941932908,0.10606742528678605,0.2933421693322324,,0.0,0.5849516925847509,0.0,0.31843702579666155,0.0
AMZN,2020-12-31,2022.0,Q3,321195000000.0,42122000000.0,21331000000.0,22899000000.0,,386064000000.0,93404000000.0,0.05931399975133657,0.05525249699531684,0.13114151839225394,0.29080153800650693,,0.0,3.015435020021842,0.0,2.36929395040278,0.0
AMZN,2021-03-31,2022.0,Q2,323077000000.0,33834000000.0,26903000000.0,8865000000.0,,108518000000.0,103320000000.0,0.08169151661475516,0.24791278866178884,0.1047242607799379,0.319799923857161,,-0.7189118902565378,-0.7189118902565378,0.2612160705077118,0.2612160705077118,0.005859368919192365
AMZN,2021-06-30,2022.0,Q2,360319000000.0,40380000000.0,29438000000.0,16567000000.0,,221598000000.0,114803000000.0,0.07476150506773527,0.13284415924331447,0.11206736253153456,0.31861489402446164,,1.0420391087192908,1.0420391087192908,0.09422740958257436,0.09422740958257436,0.11527282969694541
AMZN,2021-09-30,2022.0,Q3,382406000000.0,29944000000.0,26263000000.0,21419000000.0,,332410000000.0,120564000000.0,0.06443548629704281,0.07900785174934569,0.07830421070799098,0.3152774799558584,,0.0,0.5000586647893934,0.0,-0.10785379441538145,0.0
AMZN,2021-12-31,2023.0,Q1,420549000000.0,36220000000.0,33364000000.0,24879000000.0,,469822000000.0,138245000000.0,0.052954097509269465,0.07101412875514557,0.08612551688388273,0.32872507127587985,,0.0,0.0,0.0,0.0,0.0
AMZN,2022-03-31,2023.0,Q2,410767000000.0,36393000000.0,21413000000.0,3669000000.0,,116444000000.0,134001000000.0,0.031508708048504,0.1838909690495002,0.08859767215964282,0.32622143453588043,,-0.7521529430294878,-0.7521529430294878,-0.35820045558086555,-0.35820045558086555,-0.023260071953565498
AMZN,2022-06-30,2023.0,Q2,419728000000.0,37478000000.0,11607000000.0,6986000000.0,,237678000000.0,131402000000.0,0.029392707781115628,0.04883497841617651,0.08929115998932642,0.31306465139328327,,0.0,1.041135653189516,0.0,-0.4579461075047868,0.0
AMZN,2022-09-30,2023.0,Q3,428362000000.0,34947000000.0,11323000000.0,9511000000.0,,364779000000.0,137489000000.0,0.02607332110675231,0.031040712321707117,0.08158286682758975,0.3209645113245339,,0.0,0.5347613157296847,0.0,-0.024467993452227055,0.0
AMZN,2022-12-31,2024.0,Q1,462675000000.0,53888000000.0,-2722000000.0,12248000000.0,,513983000000.0,146043000000.0,0.023829581912242232,-0.005295895000418302,0.11647052466634246,0.3156492138109904,,0.4090257388720293,1.162518196888227,-1.2403956548617858,-1.2345136555526837,0.08010281023993726
AMZN,2023-03-31,2024.0,Q1,464378000000.0,49343000000.0,4294000000.0,4774000000.0,,127358000000.0,154526000000.0,0.037484885126964934,0.03371598172081848,0.10625611032391716,0.3327590885011779,,0.0,-0.7522135946130514,0.0,-2.577516531961793,0.0
AMZN,2023-06-30,2024.0,Q2,477607000000.0,49529000000.0,13072000000.0,12455000000.0,,261741000000.0,168602000000.0,0.04758520827841263,0.049942500410711355,0.10370241642186986,0.353014088989483,,0.0,1.0551594717253727,0.0,2.0442477876106193,0.0
AMZN,2023-09-30,2024.0,Q3,486883000000.0,49605000000.0,20079000000.0,23643000000.0,,404824000000.0,182973000000.0,0.05840315791553861,0.049599332055411734,0.10188279319672283,0.3758048648237872,,0.5466587198795756,0.5466587198795756,0.5360312117503061,0.5360312117503061,0.01942182589451158
AMZN,2023-12-31,2025.0,Q1,527854000000.0,73387000000.0,30425000000.0,36852000000.0,,574785000000.0,201875000000.0,0.0641144079960333,0.05293283575597832,0.139028973920819,0.3824447669241874,,0.0,0.0,0.0,0.0,0.0
AMZN,2024-03-31,2025.0,Q2,530969000000.0,72852000000.0,37684000000.0,15307000000.0,,143313000000.0,216661000000.0,0.10680817511321374,0.2629489299644833,0.13720575024153953,0.408048304138283,,-0.7506667710535244,-0.7506667710535244,0.23858668857847176,0.23858668857847176,0.005901252997988049
AMZN,2024-06-30,2025.0,Q2,554818000000.0,71178000000.0,44419000000.0,29979000000.0,,291290000000.0,236447000000.0,0.10291805417281746,0.15249064506162244,0.12829071875822343,0.42617038380153494,,0.0,1.0325441516122056,0.0,0.17872306549198602,0.0
AMZN,2024-09-30,2025.0,Q3,584626000000.0,75091000000.0,49868000000.0,47390000000.0,,450167000000.0,259151000000.0,0.10527204348608406,0.11077666732568135,0.12844279932811747,0.4432765562941094,,0.0,0.5454255209584951,0.0,0.12267273013800395,0.0
AMZN,2024-12-31,2026.0,Q1,624894000000.0,78779000000.0,59248000000.0,68593000000.0,,637959000000.0,285970000000.0,0.1075194487420038,0.09287117197186653,0.12606778109567382,0.45762961398253144,,0.0,1.190116378866422,0.0,0.33384362547558477,0.0
AMZN,2025-03-31,2026.0,Q1,643256000000.0,66207000000.0,65944000000.0,18405000000.0,,155667000000.0,305867000000.0,0.11823315153500742,0.42362221922437,0.10292480754163194,0.47549809096222967,,0.0,-0.7559921562357456,0.0,0.1130164731298946,0.0
AMZN,2025-06-30,2025.0,Q2,682170000000.0,57741000000.0,70623000000.0,37576000000.0,,323369000000.0,333775000000.0,0.11620161487341087,0.2183975582074967,0.08464312414793966,0.48928419602151957,,1.0773124682816526,-0.49311946378999283,0.07095414290913493,0.19198960302457468,0.06049535488203772
AMZN,2025-09-30,2025.0,Q3,727921000000.0,66922000000.0,76482000000.0,54998000000.0,,503538000000.0,369631000000.0,0.10922313708200772,0.15188923179581282,0.0919358007256282,0.5077899936943707,,0.557162251174355,2.234712559502014,0.08296164139161455,0.15980225646002677,0.06706686016682051
AMZN,2025-12-31,2026.0,Q1,818042000000.0,86810000000.0,77670000000.0,79975000000.0,,716924000000.0,411065000000.0,0.11155296795755199,0.10833784334183261,0.1061192457111004,0.5024986492136101,,0.42377337956618955,3.6054976327673813,0.015533066603906853,0.17781754215698165,0.1238060174112301
AMZN,2026-03-31,2026.0,Q1,916630000000.0,101816000000.0,90798000000.0,23852000000.0,,181519000000.0,441914000000.0,0.13140222235688825,0.5002120990089192,0.11107644305772231,0.4821072842913717,,-0.7468085878001016,-0.4386629516125541,0.1690227887215141,0.2856718066352322,0.1205170394674111
GOOGL,2015-03-31,2016.0,Q1,130426000000.0,16976000000.0,3515000000.0,4447000000.0,2753000000.0,17258000000.0,103860000000.0,0.2576775987947619,0.20367365859311623,0.13015809731188566,0.796313618450309,0.15952022250550468,-0.7385191133467675,-0.7385191133467675,0.0,-0.7513440860215054,0.0
